id,sbp,spc,cla,sbc,ifc,dvn,sbd,ord,sbo,ifo,spf,fam,sbf,tri,gen,sp
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Gerromorpha,Gerroidea,Gerridae,Halobatinae,NA,Eurymetra,aethiops
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Gerromorpha,Gerroidea,Gerridae,Halobatinae,NA,Eurymetra,africana
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Gerromorpha,Gerroidea,Gerridae,Halobatinae,NA,Eurymetra,natalensis
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Gerromorpha,Gerroidea,Gerridae,Halobatinae,NA,Eurymetra,pauliana
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Gerromorpha,Gerroidea,Gerridae,Halobatinae,NA,Eurymetropsiella,manengolansis
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Gerromorpha,Gerroidea,Gerridae,Halobatinae,NA,Eurymetropsiella,schontedem
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Gerromorpha,Gerroidea,Gerridae,Halobatinae,NA,Eurymetropsis,carayoni
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Gerromorpha,Gerroidea,Gerridae,Halobatinae,NA,Eurymetropsis,sp
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Cucujiformia,Chrysomeloidea,Chrysomelidae,NA,NA,Euryope,terminalis
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Scarabaeiformia,Scarabaeoidea,Scarabaeidae,Scarabaeinae,Eurysternini,Eurysternus,magnus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Scarabaeiformia,Scarabaeoidea,Scarabaeidae,Scarabaeinae,Eurysternini,Eurysternus,mexicanus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Scarabaeiformia,Scarabaeoidea,Scarabaeidae,Scarabaeinae,Eurysternini,Eurysternus,balachowskyi
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Scarabaeiformia,Scarabaeoidea,Scarabaeidae,Scarabaeinae,Eurysternini,Eurysternus,caribaeus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Scarabaeiformia,Scarabaeoidea,Scarabaeidae,Scarabaeinae,Eurysternini,Eurysternus,deplanatus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Scarabaeiformia,Scarabaeoidea,Scarabaeidae,Scarabaeinae,Eurysternini,Eurysternus,foedus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Scarabaeiformia,Scarabaeoidea,Scarabaeidae,Scarabaeinae,Eurysternini,Eurysternus,inflexus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Scarabaeiformia,Scarabaeoidea,Scarabaeidae,Scarabaeinae,Eurysternini,Eurysternus,jessopi
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Scarabaeiformia,Scarabaeoidea,Scarabaeidae,Scarabaeinae,Eurysternini,Eurysternus,marmoreus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Hymenoptera,Apocrita,NA,Chalcidoidea,Eurytomidae,Eurytominae,NA,Eurytoma,amygdali
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Hymenoptera,Apocrita,NA,Chalcidoidea,Eurytomidae,Eurytominae,NA,Eurytoma,aciculata
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Auchenorrhyncha,NA,Membracoidea,Cicadellidae,NA,NA,Euscelis,plebejus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Pentatomomorpha,Pentatomoidea,Pentatomidae,NA,NA,Euschistus,heros
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Orthopterida,Orthoptera,Ensifera,NA,NA,Tettigoniidae,NA,NA,Euthypoda,acutipennis
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Hymenoptera,Apocrita,NA,Ichneumonoidea,Ichneumonidae,NA,NA,Exeristes,roborator
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Cucujiformia,Cucujoidea,Coccinellidae,NA,NA,Exochomus,flavipes
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Hymenoptera,Apocrita,NA,Apoidea,Apidae,NA,NA,Exoneurella,eremophila
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Diptera,Brachycera,Cyclorrhapha,Oestroidea,Tachinidae,NA,NA,Exorista,flaviceps
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Orthopterida,Phasmatodea,NA,NA,NA,Phasmatidae,NA,NA,Extatosoma,tiaratum
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Pentatomomorpha,Pentatomoidea,Pentatomidae,NA,NA,Eysarcoris,inconspicous
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Hymenoptera,Apocrita,NA,Cynipoidea,Figitidae,Figitinae,NA,Figites,sp
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,NA,Dermaptera,Forficulina,NA,Anisolabidoidea,Labiduridae,NA,NA,Forcipula,decolyi
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,NA,Dermaptera,Forficulina,NA,Anisolabidoidea,Labiduridae,NA,NA,Forcipula,clavata
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,NA,Dermaptera,Forficulina,NA,Forficuloidea,Forficulidae,Forficulinae,NA,Forficula,auricularia
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,NA,Dermaptera,Forficulina,NA,Forficuloidea,Forficulidae,Forficulinae,NA,Forficula,pubescens
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,NA,Dermaptera,Forficulina,NA,Forficuloidea,Forficulidae,Forficulinae,NA,Forficula,tomis
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Thysanoptera,Terebrantia,NA,NA,Thripidae,NA,NA,Frankliniella,occidentalis
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Thysanoptera,Terebrantia,NA,NA,Thripidae,NA,NA,Frankliniella,schultzei
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Thysanoptera,Terebrantia,NA,NA,Thripidae,NA,NA,Frankliniella,tenuicornis
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Scarabaeiformia,Scarabaeoidea,Scarabaeidae,Geotrupinae,NA,Frickius,variolosus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Dictyoptera,Mantodea,NA,NA,Mantoidea,Mantidae,NA,NA,Galepsus,sp
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Cucujiformia,Chrysomeloidea,Chrysomelidae,NA,NA,Galerucella,cavicollis
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Cucujiformia,Chrysomeloidea,Chrysomelidae,NA,NA,Galerucella,calmariensis
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Cucujiformia,Chrysomeloidea,Chrysomelidae,NA,NA,Galerucella,pusilla
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Cucujiformia,Chrysomeloidea,Chrysomelidae,NA,NA,Galerucella,nymphaeae
NA,Crustacea,NA,Crustaceanorder1,NA,NA,NA,NA,Amphipoda,NA,NA,NA,Hyalellidae,NA,NA,Gammarus,pseudolimnaeus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Cimicomorpha,NA,Tingidae,NA,NA,Gargaphia,solani
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Cimicomorpha,NA,Tingidae,NA,NA,Gargaphia,tiliae
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Cimicomorpha,NA,Tingidae,NA,NA,Gargaphia,iridescens
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Auchenorrhyncha,NA,Membracoidea,Membracidae,Centrotinae,Gargarini,Gargara,citrea
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Auchenorrhyncha,NA,Membracoidea,Membracidae,Centrotinae,Gargarini,Gargara,semibrunnea
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Cucujiformia,Chrysomeloidea,Chrysomelidae,NA,NA,Gastrophysa,viridula
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Pentatomomorpha,Lygaeoidea,Lygaeidae,NA,NA,Geocoris,punctipes
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Pentatomomorpha,Lygaeoidea,Lygaeidae,NA,NA,Geocoris,pallens
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Dictyoptera,Blattodea,NA,NA,Blaberoidea,Blaberidae,Geoscaphinae,NA,Geoscapheus,spp
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Dictyoptera,Blattodea,NA,NA,Blaberoidea,Blaberidae,Geoscaphinae,NA,Geoscapheus,dilatatus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Scarabaeiformia,Scarabaeoidea,Scarabaeidae,Geotrupinae,NA,Geotrupes,spiniger
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Scarabaeiformia,Scarabaeoidea,Scarabaeidae,Geotrupinae,NA,Geotrupes,stercorarius
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Scarabaeiformia,Scarabaeoidea,Scarabaeidae,Geotrupinae,NA,Geotrupes,mutator
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Scarabaeiformia,Scarabaeoidea,Scarabaeidae,Geotrupinae,NA,Geotrupes,vernalis
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Scarabaeiformia,Scarabaeoidea,Ceratocanthidae,NA,NA,Germarostes,aphodioides
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Scarabaeiformia,Scarabaeoidea,Ceratocanthidae,NA,NA,Germarostes,globosus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Scarabaeiformia,Scarabaeoidea,Ceratocanthidae,NA,NA,Germarostes,macleayi
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Auchenorrhyncha,NA,Membracoidea,Aetalionidae,NA,NA,Gerridus,armatus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Gerromorpha,Gerroidea,Gerridae,NA,NA,Gerris,buenoi
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Gerromorpha,Gerroidea,Gerridae,NA,NA,Gerris,odontogaster
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Gerromorpha,Gerroidea,Gerridae,NA,NA,Gerris,adelaides
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Gerromorpha,Gerroidea,Gerridae,NA,NA,Gerris,aduncus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Gerromorpha,Gerroidea,Gerridae,NA,NA,Gerris,argentatus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Gerromorpha,Gerroidea,Gerridae,NA,NA,Gerris,lacustris
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Cimicomorpha,NA,Reduviidae,Emesinae,NA,Ghilianella,sp
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Auchenorrhyncha,NA,Membracoidea,Membracidae,Centrotinae,Hypsaucheniini,Gigantorhabdus,enderleini
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Thysanoptera,Tubulifera,NA,NA,Phlaeothripidae,NA,NA,Gigantothrips,elegans
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Nepomorpha,NA,Corixidae,NA,NA,Glaenocorisa,propinqua
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Cucujiformia,Curculionoidea,Scolytidae,Ipinae,NA,Gnathotrichus,materiarius
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Odonata,NA,Odonata,NA,NA,NA,Gomphidae,NA,NA,Gomphus,externus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Odonata,NA,Odonata,NA,NA,NA,Gomphidae,NA,NA,Gomphus,vulgatissimus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Cucujiformia,Chrysomeloidea,Chrysomelidae,NA,NA,Gonioctena,sibirica
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Cucujiformia,Chrysomeloidea,Chrysomelidae,NA,NA,Gonioctena,japonica
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Cucujiformia,Chrysomeloidea,Chrysomelidae,NA,NA,Gonioctena,springlovae
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Cucujiformia,Chrysomeloidea,Chrysomelidae,NA,NA,Gonioctena,rubripennis
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Cucujiformia,Chrysomeloidea,Chrysomelidae,NA,NA,Gonioctena,nigroplagiata
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Cucujiformia,Chrysomeloidea,Chrysomelidae,NA,NA,Gonioctena,americana
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Cucujiformia,Chrysomeloidea,Chrysomelidae,NA,NA,Gonioctena,olivacea
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Diptera,Brachycera,Tabanomorpha,Tabanoidea,Tabanidae,NA,NA,Goniops,chrysacoma
NA,Chelicerata,NA,Arachnida,NA,NA,NA,NA,Opiliones,NA,NA,NA,Gonyleptidae,NA,NA,Goniosoma,discolor
NA,Chelicerata,NA,Arachnida,NA,NA,NA,NA,Opiliones,NA,NA,NA,Gonyleptidae,NA,NA,Goniosoma,geniculatum
NA,Chelicerata,NA,Arachnida,NA,NA,NA,NA,Opiliones,NA,NA,NA,Gonyleptidae,NA,NA,Goniosoma,indistinctum
NA,Chelicerata,NA,Arachnida,NA,NA,NA,NA,Opiliones,NA,NA,NA,Gonyleptidae,NA,NA,Goniosoma,badium
NA,Chelicerata,NA,Arachnida,NA,NA,NA,NA,Opiliones,NA,NA,NA,Gonyleptidae,NA,NA,Goniosoma,longipes
NA,Chelicerata,NA,Arachnida,NA,NA,NA,NA,Opiliones,NA,NA,NA,Gonyleptidae,NA,NA,Goniosoma,catarina
NA,Chelicerata,NA,Arachnida,NA,NA,NA,NA,Opiliones,NA,NA,NA,Gonyleptidae,NA,NA,Goniosoma,proximum
NA,Chelicerata,NA,Arachnida,NA,NA,NA,NA,Opiliones,NA,NA,NA,Gonyleptidae,NA,NA,Goniosoma,spelaeum
NA,Chelicerata,NA,Arachnida,NA,NA,NA,NA,Opiliones,NA,NA,NA,Gonyleptidae,NA,NA,Goniosoma,spp
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Orthopterida,Phasmatodea,NA,NA,NA,Phasmatidae,NA,NA,Graeffia,crouani
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Lepidoptera,Glossata,NA,Bombycoidea,Saturniidae,NA,NA,Graellsia,isabellae
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Dictyoptera,Blattodea,NA,NA,Blaberoidea,Blaberidae,Oxyhaloinae,NA,Gromphadorhina,laevigata
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Dictyoptera,Blattodea,NA,NA,Blaberoidea,Blaberidae,Oxyhaloinae,NA,Gromphadorhina,portentosa
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Scarabaeiformia,Scarabaeoidea,Scarabaeidae,Scarabaeinae,Phanaeini,Gromphas,lacordairei
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Scarabaeiformia,Scarabaeoidea,Scarabaeidae,Scarabaeinae,Phanaeini,Gromphas,spp
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,NA,Grylloblattaria,NA,NA,NA,Grylloblattidae,NA,NA,Grylloblatta,barberi
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,NA,Grylloblattaria,NA,NA,NA,Grylloblattidae,NA,NA,Grylloblattina,djanokovi
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Orthopterida,Orthoptera,Ensifera,NA,NA,Gryllidae,NA,NA,Gryllodes,sigillatus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Orthopterida,Orthoptera,NA,NA,NA,Gryllotalpidae,NA,NA,Gryllotalpa,hexadactyla
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Orthopterida,Orthoptera,NA,NA,NA,Gryllotalpidae,NA,NA,Gryllotalpa,gryllotalpa
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Orthopterida,Orthoptera,NA,NA,NA,Gryllotalpidae,NA,NA,Gryllotalpa,africana
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Orthopterida,Orthoptera,NA,NA,NA,Gryllotalpidae,NA,NA,Gryllotalpa,vinaea
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Orthopterida,Orthoptera,NA,NA,NA,Gryllotalpidae,NA,NA,Gryllotalpa,orientalis
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Orthopterida,Orthoptera,Ensifera,NA,NA,Gryllidae,NA,NA,Gryllulus,domesticus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Orthopterida,Orthoptera,Ensifera,NA,NA,Gryllidae,NA,NA,Gryllus,campestris
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Thysanoptera,Tubulifera,NA,NA,Phlaeothripidae,NA,NA,Grypothrips,sp
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Auchenorrhyncha,NA,Membracoidea,Membracidae,Membracinae,Aconophorini,Guayaquila,compressa
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Auchenorrhyncha,NA,Membracoidea,Membracidae,Membracinae,Aconophorini,Guayaquila,pallescens
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Auchenorrhyncha,NA,Membracoidea,Membracidae,Membracinae,Aconophorini,Guayaquila,emarginata
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Auchenorrhyncha,NA,Membracoidea,Membracidae,Membracinae,Aconophorini,Guayaquila,sp
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Auchenorrhyncha,NA,Membracoidea,Membracidae,Membracinae,Aconophorini,Guayaquila,xiphias
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Cucujiformia,Curculionoidea,Curculionidae,NA,NA,Gymnetron,antirrhini
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Cucujiformia,Curculionoidea,Curculionidae,NA,NA,Gymnetron,linariae
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Cucujiformia,Curculionoidea,Curculionidae,NA,NA,Gymnetron,netum
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Orthopterida,Orthoptera,Ensifera,NA,NA,Gryllidae,NA,NA,Gymnogryllus,sp
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Orthopterida,Orthoptera,Ensifera,NA,NA,Gryllidae,NA,NA,Gymnogryllus,humeralis
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Scarabaeiformia,Scarabaeoidea,Scarabaeidae,NA,Gymnopleurini,Gymnopleurus,sp
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Scarabaeiformia,Scarabaeoidea,Scarabaeidae,NA,Gymnopleurini,Gymnopleurus,mopsus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Thysanoptera,Tubulifera,NA,NA,Phlaeothripidae,NA,NA,Gynaikothrips,sp
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Hymenoptera,Apocrita,NA,Ichneumonoidea,Braconidae,NA,NA,Habrobracon,juglandis
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Hymenoptera,Apocrita,NA,Chalcidoidea,Pteromalidae,NA,NA,Habrocytus,cerealellae
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Ephemeroptera,NA,Ephemeroptera,Schistonota,NA,Leptophlebioidea,Leptophlebiidae,NA,NA,Habrophlebia,modesta
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Phthiraptera,Anoplura,NA,NA,Haematopinidae,NA,NA,Haematopinus,eurysternus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Strepsiptera,Stylopidia,NA,Halictophagoidea,Halictophagidae,NA,NA,Halictophagus,curtisi
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Strepsiptera,Stylopidia,NA,Halictophagoidea,Halictophagidae,NA,NA,Halictophagus,silwoodensis
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Strepsiptera,Stylopidia,NA,Stylopoidea,Stylopidae,NA,NA,Halictoxenos,arnoldi
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Strepsiptera,Stylopidia,NA,Stylopoidea,Stylopidae,NA,NA,Halictoxenos,spencei
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Hymenoptera,Apocrita,NA,Apoidea,Halictidae,Halictinae,NA,Halictus,marginatus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Gerromorpha,Gerroidea,Gerridae,NA,NA,Halobates,sp
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Gerromorpha,Gerroidea,Gerridae,NA,NA,Halobates,acheronus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Gerromorpha,Gerroidea,Gerridae,NA,NA,Halobates,germanus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Gerromorpha,Gerroidea,Gerridae,NA,NA,Halobates,keyanus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Gerromorpha,Gerroidea,Gerridae,NA,NA,Halobates,micans
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Gerromorpha,Gerroidea,Gerridae,NA,NA,Halobates,sericeus
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Gerromorpha,Gerroidea,Gerridae,Trepobatinae,NA,Halobatopsis,platensis
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Gerromorpha,Gerroidea,Gerridae,Trepobatinae,NA,Halobatopsis,sp
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Gerromorpha,Gerroidea,Veliidae,Haloveliinae,NA,Halovelia,maritima
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Gerromorpha,Gerroidea,Veliidae,Haloveliinae,NA,Halovelia,hilli
NA,Hexapoda,NA,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Gerromorpha,Gerroidea,Veliidae,Haloveliinae,NA,Halovelia,danae
